timestamp,actual,predicted,block
2026-01-28 16:45:00,89629.66,89148.84,1
2026-01-28 17:00:00,89727.9,88957.27,1
2026-01-28 17:15:00,89593.88,89053.75,1
2026-01-28 17:30:00,89857.68,89099.836,1
2026-01-28 17:45:00,90169.88,88782.1,1
2026-01-28 18:00:00,89816.5,89038.29,1
2026-01-28 18:15:00,89770.32,89101.6,1
2026-01-28 18:30:00,89640.01,89088.84,1
2026-01-28 18:45:00,89546.24,89128.01,1
2026-01-28 19:00:00,89361.26,89103.65,1
2026-01-28 19:15:00,89403.69,88873.88,1
2026-01-28 19:30:00,89039.3,88769.01,1
2026-01-28 19:45:00,89402.58,88797.28,1
2026-01-28 20:00:00,89584.86,88772.734,1
2026-01-28 20:15:00,89791.55,88866.734,1
2026-01-28 20:30:00,89234.8,88691.39,1
2026-01-28 20:45:00,89130.63,88684.58,1
2026-01-28 21:00:00,89211.49,88473.555,1
2026-01-28 21:15:00,89178.99,88695.98,1
2026-01-28 21:30:00,89426.09,88956.78,1
2026-01-28 21:45:00,89412.17,88796.83,1
2026-01-28 22:00:00,89292.61,88827.51,1
2026-01-28 22:15:00,89285.77,88458.98,1
2026-01-28 22:30:00,89259.62,88516.734,1
2026-01-28 22:45:00,89396.15,88566.13,1
2026-01-28 23:00:00,89350.02,88541.875,1
2026-01-28 23:15:00,89298.18,88469.33,1
2026-01-28 23:30:00,89313.55,88659.734,1
2026-01-28 23:45:00,89299.99,88692.305,1
2026-01-29 00:00:00,89100.01,88637.12,1
2026-01-29 00:15:00,89032.57,88588.37,1
2026-01-29 00:30:00,88969.86,88451.73,1
2026-01-29 00:45:00,89143.91,88331.125,1
2026-01-29 01:00:00,89106.05,88722.27,1
2026-01-29 01:15:00,88831.59,88636.84,1
2026-01-29 01:30:00,88836.0,88627.19,1
2026-01-29 01:45:00,88603.56,88516.64,1
2026-01-29 02:00:00,88690.26,88662.6,1
2026-01-29 02:15:00,88611.14,88638.19,1
2026-01-29 02:30:00,88154.64,88630.04,1
2026-01-29 02:45:00,87907.06,88665.24,1
2026-01-29 03:00:00,88081.77,88579.94,1
2026-01-29 03:15:00,88048.39,88575.375,1
2026-01-29 03:30:00,88128.34,88553.125,1
2026-01-29 03:45:00,88053.71,88535.04,1
2026-01-29 04:00:00,87980.02,88533.19,1
2026-01-29 04:15:00,88070.47,88372.13,1
2026-01-29 04:30:00,88165.24,88481.734,1
2026-01-29 04:45:00,88315.2,88339.88,1
2026-01-29 05:00:00,88311.47,88422.01,1
2026-01-29 05:15:00,88206.12,88426.54,1
2026-01-29 05:30:00,88307.86,88288.17,1
2026-01-29 05:45:00,88186.54,88300.32,1
2026-01-29 06:00:00,88249.38,88202.41,1
2026-01-29 06:15:00,88279.99,88180.77,1
2026-01-29 06:30:00,88328.48,88309.75,1
2026-01-29 06:45:00,88319.35,88361.71,1
2026-01-29 07:00:00,88329.73,88371.55,1
2026-01-29 07:15:00,88265.89,88385.625,1
2026-01-29 07:30:00,88338.11,88194.766,1
2026-01-29 07:45:00,88352.97,88160.016,1
2026-01-29 08:00:00,87950.01,88223.81,1
2026-01-29 08:15:00,88452.4,88219.734,1
2026-01-29 08:30:00,88125.19,88099.39,1
2026-01-29 08:45:00,88064.16,88130.42,1
2026-01-29 09:00:00,87994.29,87951.836,1
2026-01-29 09:15:00,88033.93,87740.016,1
2026-01-29 09:30:00,88026.96,87700.17,1
2026-01-29 09:45:00,87892.01,87682.34,1
2026-01-29 10:00:00,87933.54,87614.81,1
