timestamp,actual,predicted,sma20,macd_hist,prev_actual,position,pred_ret_pct,sma_dist_pct,macd_hist_slope
2022-03-13,101.7,101.25133,105.64000000000001,0.4098914758723815,105.6,0,-4.118061065673824,-3.7296478606588526,-0.09292315785569638
2022-03-14,105.6,104.45868,105.55,0.6176339950100527,101.7,1,2.7125655842858873,0.047370914258642496,0.20774251913767117
2022-03-15,106.8,108.54269,105.62,0.8292223243767811,105.6,1,2.7866349075779824,1.1172126491194778,0.21158832936672844
2022-03-16,111.4,109.12788,105.98500000000001,1.247219414799186,106.8,1,2.1796594398298543,5.109213567957722,0.41799709042240485
2022-03-17,110.2,110.30235,106.035,1.3996923041863933,111.4,0,-0.9853205518191814,3.927948318951296,0.15247288938720738
2022-03-18,111.9,109.28524,106.22,1.5596279307934693,110.2,0,-0.8300905868059519,5.347392204857849,0.15993562660707594
2022-03-19,116.8,110.41191,106.91499999999999,1.916518783366838,111.9,0,-1.3298382388362986,9.245662442126928,0.3568908525733687
2022-03-20,114.9,114.171486,106.975,1.9398202997537155,116.8,0,-2.2504401533570983,7.408272960972201,0.023301516386877497
2022-03-21,116.0,113.62189,107.15,1.9398447275299044,114.9,0,-1.1123697066742868,8.259449370041992,2.4427776188939987e-05
2022-03-22,122.7,120.787796,107.77000000000001,2.2782358654273045,116.0,1,4.127410362506735,13.853577062262218,0.33839113789740005
2022-03-23,122.4,110.13553,108.30499999999999,2.359053472262075,122.7,1,-10.239993020005606,13.014172937537522,0.08081760683477057
2022-03-24,126.5,117.90133,109.58,2.5496133481072314,122.4,1,-3.675384770810998,15.440773863843768,0.19055987584515632
2022-03-25,123.9,114.752045,110.53,2.365578656397533,126.5,0,-9.286921203372035,12.096263457884742,-0.18403469170969844
2022-03-26,124.8,125.036026,111.715,2.174372940586069,123.9,1,0.9168894277454049,11.712840710737138,-0.19120571581146395
2022-03-27,129.7,126.84699,113.28,2.2390107048773653,124.8,1,1.6402183434902116,14.49505649717513,0.0646377642912963
2022-03-28,127.6,129.37213,114.625,2.0087909825468437,129.7,1,-0.2527900172272465,11.319520174482003,-0.23021972233052157
2022-03-29,130.1,127.775986,115.78500000000001,1.8948116107805748,127.6,1,0.13791984151523762,12.363432223517712,-0.11397937176626893
2022-03-30,131.1,134.22665,117.215,1.7596192711396688,130.1,1,3.171909341071776,11.845753529838325,-0.13519233964090605
2022-03-31,123.8,131.54552,118.175,1.0845209220972367,131.1,1,0.33982987625739375,4.75988999365348,-0.675098349042432
2022-04-01,124.8,132.02374,119.13499999999999,0.6336244842125516,123.8,1,6.642764681568056,4.755109749443913,-0.45089643788468514
2022-04-02,124.8,133.20192,120.29,0.2816283748874451,124.8,1,6.732307336269283,3.749272591237834,-0.3519961093251065
2022-04-03,128.7,134.05638,121.44500000000001,0.2583202940374907,124.8,1,7.41697213588617,5.973897649141571,-0.023308080849954393
2022-04-04,124.8,129.62527,122.345,-0.05611719217729316,128.7,0,0.7189391283629654,2.0066206220115235,-0.31443748621478385
2022-04-05,122.7,126.97878,122.91,-0.4215459196461415,124.8,0,1.7458194341415039,-0.17085672443250652,-0.36542872746884836
2022-04-06,111.7,123.25358,122.98499999999999,-1.3667950110886231,122.7,0,0.451163965798821,-9.175915762084793,-0.9452490914424816
2022-04-07,114.1,126.39324,123.095,-1.7676408568980126,111.7,0,13.154200431803236,-7.307364230878593,-0.40084584580938953
2022-04-08,110.7,129.21696,122.79,-2.1723659326569993,114.1,0,13.248873550990092,-9.84607867090154,-0.40472507575898664
2022-04-09,112.7,124.21042,122.67999999999999,-2.208739431347099,110.7,0,12.204533605394644,-8.134985327681765,-0.03637349869009965
2022-04-10,110.3,112.797035,122.39500000000001,-2.2880940956322666,112.7,0,0.08610045899303763,-9.881939621716583,-0.07935466428516769
2022-04-11,102.4,110.56792,121.38,-2.736010740919044,110.3,0,0.24289834099473287,-15.636842972483104,-0.44791664528677755
2022-04-12,104.8,106.72669,120.5,-2.727896505733863,102.4,0,4.225285351276392,-13.02904564315353,0.008114235185181062
2022-04-13,110.5,110.935585,119.7,-2.217560592540107,104.8,0,5.8545658606609345,-7.685881370091899,0.5103359131937562
2022-04-14,107.3,108.210785,118.87,-1.9821174519014653,110.5,-1,-2.071687862344457,-9.73332211659797,0.2354431406386417
2022-04-15,111.0,107.39895,118.17999999999999,-1.4864545670701026,107.3,-1,0.09221684010586821,-6.075478084278214,0.49566288483136267
2022-04-16,114.3,105.96348,117.41000000000001,-0.8758135902297379,111.0,-1,-4.537407127586571,-2.648837407375874,0.6106409768403647
2022-04-17,108.8,106.563736,116.47,-0.7847166671207204,114.3,-1,-6.768384985202043,-6.585386794882804,0.09109692310901751
2022-04-18,111.3,107.158646,115.53,-0.5117055043319292,108.8,-1,-1.5085977666518242,-3.6613866528174532,0.27301116278879123
2022-04-19,113.8,108.35417,114.66499999999999,-0.13781943630753002,111.3,-1,-2.646745954241069,-0.7543714298172894,0.37388606802439917
2022-04-20,111.9,112.72964,114.07000000000001,-0.0007902598807667527,113.8,-1,-0.9405648980702138,-1.9023406680108719,0.13702917642676327
2022-04-21,106.8,112.86018,113.17,-0.22361641333954507,111.9,0,0.8580730257554128,-5.628700185561549,-0.22282615345877832
2022-04-22,105.4,111.47063,112.2,-0.4236769776829672,106.8,0,4.373246096493156,-6.060606060606058,-0.20006056434342212
2022-04-23,105.1,110.323586,111.02000000000001,-0.5278159307117285,105.4,0,4.671333501189659,-5.332372545487313,-0.1041389530287613
2022-04-24,104.6,109.53905,110.00999999999999,-0.5779344735709087,105.1,0,4.22364152351184,-4.917734751386235,-0.05011854285918016
2022-04-25,104.6,103.28522,109.10499999999999,-0.5583407115731709,104.6,-1,-1.2569624424892394,-4.129049997708625,0.01959376199773777
2022-04-26,98.6,102.779335,108.45,-0.877713176307581,104.6,-1,-1.7405974933339754,-9.08252650991241,-0.31937246473441006
2022-04-27,100.5,102.77792,107.76999999999998,-0.8866410427197939,98.6,-1,4.2372450141829425,-6.7458476384893595,-0.008927866412212992
2022-04-28,103.3,99.77744,107.4,-0.6410635039837236,100.5,-1,-0.7189622565881529,-3.81750465549349,0.24557753873607036
2022-04-29,100.4,100.0568,106.785,-0.6111400586292519,103.3,-1,-3.13959260185367,-5.979304209392697,0.029923445354471667
2022-04-30,95.8,100.749886,106.05999999999999,-0.8250501742194434,100.4,0,0.3484915927111808,-9.673769564397503,-0.21391011559019146
2022-05-01,99.3,99.69826,105.905,-0.6617733870790872,95.8,0,4.069162261262072,-6.2367215901043425,0.1632767871403562
2022-05-02,100.7,102.17399,105.7,-0.4031511742208007,99.3,0,2.8942480788370184,-4.730368968779565,0.25862221285828646
2022-05-03,99.4,104.242004,105.14500000000001,-0.2697145286538829,100.7,0,3.517382715522589,-5.463883208901996,0.1334366455669178
2022-05-04,106.3,104.31059,105.095,0.3021828364013315,99.4,1,4.9402340557013895,1.1465816642085715,0.5718973650552144
2022-05-05,96.8,104.7884,104.38499999999999,0.07162065872518264,106.3,1,-1.4220143530801654,-7.266369689131574,-0.23056217767614884
2022-05-06,96.7,103.89788,103.505,-0.05009836185308636,96.8,1,7.332521233676882,-6.574561615380893,-0.121719020578269
2022-05-07,94.3,99.9972,102.78,-0.24388233049501062,96.7,0,3.4097207985594915,-8.250632418758517,-0.19378396864192426
2022-05-08,93.9,100.2215,101.91,-0.3444855518052905,94.3,0,6.279423734921795,-7.859876361495428,-0.10060322131027988
2022-05-09,76.2,97.68576,100.03,-1.484671530589889,93.9,0,4.031693821136176,-23.82285314405678,-1.1401859787845985
2022-05-10,80.2,84.170135,98.44500000000001,-1.8284502370389957,76.2,0,10.459495404260986,-18.533191121946267,-0.3437787064491067
2022-05-11,66.6,84.14306,96.43499999999999,-2.774058321544807,80.2,0,4.916532140717538,-30.937937470835276,-0.9456080845058112
2022-05-12,64.5,93.555405,94.39,-3.30708528855867,66.6,0,40.473580575204124,-31.66649009428965,-0.5330269670138632
2022-05-13,67.9,98.221436,92.53,-3.195037582432544,64.5,0,52.28129542151163,-26.618394034367228,0.11204770612612602
2022-05-14,68.9,100.379974,90.745,-2.830423550483019,67.9,0,47.835013792686844,-24.072951677778388,0.36461403194952524
2022-05-15,71.6,68.41458,89.095,-2.2116783722837337,68.9,-1,-0.7045264167951824,-19.63634322913744,0.6187451781992852
2022-05-16,67.3,76.6142,87.53,-1.9077671439593509,71.6,-1,7.003068124781782,-23.112075859705246,0.3039112283243828
2022-05-17,73.2,79.513214,86.16499999999999,-1.1618309066847736,67.3,-1,18.14742067062129,-15.046712702373341,0.7459362372745773
2022-05-18,66.0,83.13725,84.3,-1.0113085157676238,73.2,0,13.575481977619106,-21.70818505338078,0.1505223909171498
2022-05-19,72.1,84.8919,82.88499999999999,-0.39079071567356216,66.0,0,28.62408955891927,-13.0120045846655,0.6205178000940617
2022-05-20,68.6,73.38641,81.525,-0.11997634842924931,72.1,0,1.7842074538401607,-15.854032505366463,0.27081436724431285
2022-05-21,69.8,72.5699,80.05,0.21767061566548485,68.6,0,5.787026986436325,-12.804497189256715,0.33764696409473416
2022-05-22,71.7,76.930115,78.6,0.6236831942195202,69.8,0,10.215064106151509,-8.778625954198462,0.4060125785540354
2022-05-23,69.1,83.48452,77.08500000000001,0.7626611778455832,71.7,0,16.43587162970166,-10.358694947136295,0.13897798362606295
2022-05-24,70.2,85.29672,75.28,0.9613686921692164,69.1,0,23.43954039379071,-6.748140276301805,0.1987075143236332
2022-05-25,68.2,70.14386,73.85,0.9870710313822428,70.2,0,-0.07997170472756815,-7.6506431956668814,0.02570233921302645
2022-05-26,63.5,70.61154,72.19000000000001,0.7284322925583417,68.2,0,3.5359849678106627,-12.037678348801787,-0.2586387388239011
2022-05-27,61.6,73.24189,70.55499999999999,0.482161558840394,63.5,0,15.34155898206816,-12.692225923038752,-0.24627073371794772
2022-05-28,63.0,73.80056,69.01,0.466052116793815,61.6,0,19.806103892140573,-8.708882770612963,-0.016109442046579048
2022-05-29,63.6,75.51979,68.38,0.5429314388723672,63.0,0,19.872683570498513,-6.990348054986829,0.07687932207855219
2022-05-30,69.1,65.02687,67.825,0.9855332778460326,63.6,1,2.2435074332375176,1.8798378179137358,0.44260183897366545
2022-05-31,68.4,60.57258,67.915,1.236245240060545,69.1,1,-12.340696917256459,0.7141279540602214,0.2507119622145124
2022-06-01,62.7,64.1891,67.825,1.0316356376488027,68.4,1,-6.156283373024039,-7.556210836712126,-0.2046096024117423
2022-06-02,64.5,64.967026,67.655,1.0286464453694961,62.7,0,3.6156710635341858,-4.663365604907252,-0.0029891922793066072
2022-06-03,62.6,64.44774,67.34,0.9137158690753102,64.5,0,-0.0810253527737403,-7.038907038907041,-0.1149305762941859
2022-06-04,63.7,66.13649,66.94500000000001,0.9240179008303526,62.6,0,5.649344837322781,-4.847262678318028,0.010302031755042407
2022-06-05,63.2,66.63869,66.74,0.9080589698101136,63.7,0,4.6133236009247405,-5.304165418040144,-0.015958931020239042
2022-06-06,64.5,67.98633,66.30499999999999,0.9892789144148431,63.2,0,7.57330399525316,-2.7222683055576393,0.08121994460472948
2022-06-07,63.8,65.16933,66.19500000000001,0.9972609174960017,64.5,0,1.037715941436531,-3.6180980436589016,0.007982003081158595
2022-06-08,61.3,68.20156,65.655,0.8417756136658525,63.8,0,6.898998392039337,-6.63315817531034,-0.15548530383014914
2022-06-09,60.3,60.55407,65.24,0.6857908841349971,61.3,0,-1.2168523343507804,-7.5720416922133635,-0.1559847295308554
2022-06-10,56.7,59.94674,64.58500000000001,0.3701811194528677,60.3,0,-0.5858388113145164,-12.208717194394989,-0.3156097646821294
2022-06-11,52.2,57.749718,63.61,-0.08721335451328205,56.7,0,1.851353990127585,-17.93743122150605,-0.45739447396614974
2022-06-12,47.9,65.57266,62.55,-0.5965360536586273,52.2,0,25.618127114014598,-23.421262989608312,-0.5093226991453452
2022-06-13,43.5,62.627926,61.214999999999996,-1.116728960872969,47.9,0,30.74723564259444,-28.93898554275912,-0.5201929072143416
2022-06-14,46.15,46.14397,60.1125,-1.1640059510324354,43.5,0,6.078093079314835,-23.227282179247243,-0.047276990159466514
2022-06-15,50.65,54.494625,59.46999999999999,-0.7916743852607562,46.15,0,18.081527825683068,-14.831007230536395,0.37233156577167925
2022-06-16,44.78,52.73033,58.629,-0.835843329452433,50.65,0,4.10726835320521,-23.621416022787354,-0.04416894419167683
2022-06-17,47.6,58.82816,57.859,-0.5822707606961011,44.78,0,31.371503645099125,-17.73103579391279,0.25357256875633194
2022-06-18,47.18,66.071976,57.038,-0.36081439082295486,47.6,0,38.80667165547859,-17.28321469897261,0.2214563698731462
2022-06-19,54.29,44.474136,56.2975,0.31027243646526426,47.18,0,-5.735192131116865,-3.565877703272793,0.6710868272882191
2022-06-20,52.77,50.394844,55.516000000000005,0.676545830876111,54.29,0,-7.174720841451866,-4.946321781108153,0.3662733944108467
2022-06-21,53.52,71.51769,55.057,0.9758915262701997,52.77,0,35.52717939343938,-2.7916522876291823,0.29934569539408873
2022-06-22,52.13,61.207924,54.4385,1.078801985766976,53.52,0,14.364581257773079,-4.2405650412851115,0.10291045949677624
2022-06-23,55.74,64.67947,54.095499999999994,1.3698254197914963,52.13,1,24.073405424052545,3.039994084535697,0.29102343402452036
