symbol,entry_timestamp,exit_timestamp,direction,holding_bars,predicted_move_pct_at_entry,sma_dist_pct_at_entry,macd_hist_at_entry,macd_hist_slope_at_entry,realized_return_pct,outcome
XRPUSDT,2019-01-10,2019-01-12,-1,3,-5.626779716265832,-9.82410088678708,-0.0014098814039321412,-0.002464786852500268,10.353837719298243,1
XRPUSDT,2019-01-16,2019-01-25,-1,10,-1.0034797721850952,-6.034072385788272,-0.0032352244728475824,0.0006360615202189047,1.9825816485225527,1
XRPUSDT,2019-02-06,2019-02-08,-1,3,-4.014298439534976,-6.323488236217588,-0.00019376996977645694,-0.0006381026950995714,-4.513839583611379,0
XRPUSDT,2019-02-12,2019-02-14,1,3,2.8954362183676348,0.06837601231752059,0.0018979182431693989,-3.112882851315831e-05,-0.975111551809604,0
XRPUSDT,2019-02-20,2019-02-22,1,3,0.126678930765731,8.213096559378473,0.004009804071236576,0.00090209270611226,-0.8125566102115563,0
XRPUSDT,2019-03-07,2019-03-09,-1,3,-2.6382748501515465,-0.6999305460853551,-0.00027350934566269146,4.0725759162188165e-05,0.3587973062695652,1
XRPUSDT,2019-03-12,2019-03-14,-1,3,-1.6879350485479128,-1.196084268777471,-0.0003929919900327718,-2.718638613779075e-05,-0.848502839442444,0
XRPUSDT,2019-03-17,2019-03-20,1,4,0.4996257249064318,0.8291068120387429,0.0004669940458565006,1.926601113474551e-05,-0.6792770176980097,0
XRPUSDT,2019-03-24,2019-03-31,-1,8,-0.6575682036161424,-1.6438483078314092,-0.0005465532529786263,-0.00027979857288447797,0.5396446667949365,1
XRPUSDT,2019-04-15,2019-04-17,-1,3,-10.616301972091325,-3.7579786913136406,-0.0031580715850315503,-0.000771107826308879,-2.4572614614492223,0
XRPUSDT,2019-04-19,2019-04-21,-1,3,-1.7492005561476236,-1.7691027675161346,-0.0017650792548038613,0.0001025833629057539,4.281955089016787,1
XRPUSDT,2019-04-24,2019-04-29,-1,6,-2.1269507771987777,-10.063423551058518,-0.003660742527397561,-0.0011787422525135769,7.409601660011955,1
XRPUSDT,2019-05-01,2019-05-04,-1,4,-0.5893286972861398,-3.8474962400766666,-0.0018852935642597584,0.0006086921010044072,1.4302559118885565,1
XRPUSDT,2019-06-04,2019-06-06,-1,3,-9.425506807528242,-2.5086696582131593,-0.0029944226087744927,-0.002644868053955276,-0.8936378232009764,0
XRPUSDT,2019-06-08,2019-06-10,-1,3,-5.166620910608833,-1.1035607237842002,-0.004830553425832773,-0.0006178569745523173,4.126572124337491,1
XRPUSDT,2019-06-27,2019-06-29,-1,3,-3.9429093181494825,-4.209069673556164,-0.0005528912084649725,-0.004464573813282842,8.54135241961329,1
XRPUSDT,2019-07-09,2019-07-11,-1,3,-0.5413809830019138,-6.785751922031752,-0.004247426562160065,0.0007361571411867232,17.562218950415488,1
XRPUSDT,2019-07-15,2019-07-18,-1,4,-4.467549506504446,-18.373576488083597,-0.009812544683585677,0.00033247940480534387,-5.896278732793259,0
XRPUSDT,2019-07-21,2019-07-23,-1,3,-6.8328840571594025,-6.042136870258622,-0.000262305743622248,0.001757201844475826,6.77569638510771,1
XRPUSDT,2019-08-14,2019-08-16,-1,3,-0.8263917577346656,-14.558429221257136,-0.0014609666173884955,-0.0022373827917648546,12.193959731543625,1
