timestamp,actual,predicted,sma20,macd_hist,prev_actual,position,pred_ret_pct,sma_dist_pct,macd_hist_slope
2019-01-01,0.3608,0.34536868,0.345659,0.0030685681777899705,0.34849,0,-0.8956689322031445,4.380328589737289,
2019-01-02,0.36882,0.3484568,0.34913299999999997,0.0031753327098653856,0.3608,0,-3.421064305992721,5.638825318718085,0.00010676453207541505
2019-01-03,0.3524,0.36691928,0.352345,0.002040856175132939,0.36882,0,-0.5153519064826309,0.015609700719457274,-0.0011344765347324464
2019-01-04,0.35308,0.37187976,0.355788,0.0012744954483812042,0.3524,0,5.527740195985552,-0.7611274129537782,-0.000766360726751735
2019-01-05,0.34851,0.37597996,0.358879,0.0004410889061573247,0.35308,0,6.485770920117876,-2.889274658032378,-0.0008334065422238795
2019-01-06,0.36042,0.3528868,0.36053949999999996,0.0006600576626460764,0.34851,0,1.2558595155432104,-0.03314477331885664,0.00021896875648875168
2019-01-07,0.36022,0.35159674,0.36106099999999997,0.0007528198506654711,0.36042,0,-2.448048701952321,-0.23292463046409906,9.276218801939468e-05
2019-01-08,0.36073,0.34670958,0.3618635,0.0008052101720086085,0.36022,0,-3.750602623575906,-0.31323966081133064,5.239032134313746e-05
2019-01-09,0.3648,0.34772974,0.36148949999999996,0.0010549054485681267,0.36073,0,-3.6038747742056216,0.9157942346873285,0.0002496952765595182
2019-01-10,0.32464,0.3442735,0.3600075,-0.0014098814039321412,0.3648,-1,-5.626779716265832,-9.82410088678708,-0.002464786852500268
2019-01-11,0.3258,0.32765937,0.3584755,-0.0028066855931389036,0.32464,-1,0.9300666938808109,-9.115127812082005,-0.0013968041892067624
2019-01-12,0.32557,0.3242747,0.35640900000000003,-0.0035431857040536764,0.3258,-1,-0.4681740456962169,-8.652699567070417,-0.0007365001109147728
2019-01-13,0.31132,0.32711735,0.351929,-0.004713859467879296,0.32557,0,0.47527526422877037,-11.538975191018645,-0.0011706737638256196
2019-01-14,0.32871,0.33450353,0.3495655,-0.004065361490427591,0.31132,0,7.44684936913583,-5.966120798534172,0.0006484979774517051
2019-01-15,0.3215,0.33698982,0.347014,-0.003871285993066487,0.32871,0,2.518882906972565,-7.352441111885971,0.00019407549736110384
2019-01-16,0.3257,0.3182738,0.346615,-0.0032352244728475824,0.3215,-1,-1.0034797721850952,-6.034072385788272,0.0006360615202189047
2019-01-17,0.32489,0.3141449,0.34436100000000003,-0.0026678308368594692,0.3257,-1,-3.5477711446526055,-5.6542407531631085,0.0005673936359881131
2019-01-18,0.32036,0.31142908,0.3425825,-0.0024045417956391054,0.32489,-1,-4.143222830090017,-6.486758663971462,0.0002632890412203638
2019-01-19,0.3267,0.30973577,0.340673,-0.0016464832267003892,0.32036,-1,-3.316339432545728,-4.101587152489341,0.0007580585689387163
2019-01-20,0.3168,0.3029896,0.3390885,-0.0016506975779584186,0.3267,-1,-7.257544509051658,-6.57306278449431,-4.214351258029388e-06
2019-01-21,0.31767,0.31094608,0.336932,-0.001441390391660297,0.3168,-1,-1.847829195586126,-5.716880557501217,0.00020930718629812162
2019-01-22,0.31762,0.29976708,0.334372,-0.0011646513012373242,0.31767,-1,-5.635698375941473,-5.0099888746665355,0.00027673909042297273
2019-01-23,0.31415,0.3059456,0.3324595,-0.001075756254447887,0.31762,-1,-3.675585592973823,-5.507287353797992,8.88950467894372e-05
2019-01-24,0.31593,0.3093628,0.33060199999999995,-0.0007717636391590035,0.31415,-1,-1.523858370455358,-4.43796468260929,0.00030399261528888354
2019-01-25,0.31384,0.30382693,0.3288685,-0.0005941031838135359,0.31593,-1,-3.830934656812293,-4.569759645572622,0.00017766045534546755
