symbol,entry_timestamp,exit_timestamp,direction,holding_bars,predicted_move_pct_at_entry,sma_dist_pct_at_entry,macd_hist_at_entry,macd_hist_slope_at_entry,realized_return_pct,outcome
BTCUSDT,2019-11-27,2019-11-30,-1,4,-3.4644277064870215,-7.513821464274562,-108.49290440944674,47.52765092622508,-5.790475871070155,0
BTCUSDT,2019-12-17,2019-12-19,-1,3,-0.6293965802441227,-9.085618584590424,-20.515100690322726,-24.236452897191754,-4.152038678298009,0
BTCUSDT,2019-12-22,2019-12-24,1,3,0.7106031597210052,3.7690825835035566,62.64214780025816,26.022600014965406,1.32472047947847,1
BTCUSDT,2020-01-01,2020-01-03,1,3,2.2402737864182303,0.1596105363818185,27.942250013849133,-6.806488153425363,1.680961970638895,1
BTCUSDT,2020-01-06,2020-01-08,1,3,0.7547549154917615,6.556881122118958,59.104075680858706,27.068145316976178,9.07484287412943,1
BTCUSDT,2020-01-12,2020-01-14,1,3,2.4833120532268635,8.794960940054569,97.30810136000342,-2.217014610412974,9.450361782591287,1
BTCUSDT,2020-01-21,2020-01-23,1,3,0.6435491901797501,6.81463670951892,39.37965628195235,-17.658210699797735,-3.151913542034279,0
BTCUSDT,2020-02-17,2020-02-19,-1,3,-0.08724994378493714,-0.5129793098054666,-59.57741414514999,-31.936383287289004,2.861784745197005,1
BTCUSDT,2020-02-21,2020-02-24,-1,4,-2.5963568152238032,-1.5562816523606806,-106.15753260084546,-4.506130150572176,-1.022211199593181,0
BTCUSDT,2020-03-01,2020-03-05,-1,5,-2.0620302203233205,-10.940514587766845,-190.40142518699113,4.510183034347136,-6.63057601180721,0
BTCUSDT,2020-03-28,2020-03-31,1,4,4.375233916381386,0.5894741731668249,171.31897908196038,-21.293826560960156,0.4071884273113783,1
BTCUSDT,2020-04-06,2020-04-08,1,3,2.5123370107068332,13.812543990390559,187.5477035233023,23.838179449896245,8.289194097549313,1
BTCUSDT,2020-04-16,2020-04-18,1,3,1.6628207929141703,4.467071486117692,28.197331524992595,13.122050759946404,9.07496239375103,1
BTCUSDT,2020-04-30,2020-05-02,1,3,1.5415549955744534,17.65350592092633,158.46567050956227,17.946066751567713,1.8040036133447628,1
BTCUSDT,2020-05-04,2020-05-06,1,3,1.0073560558276458,14.7657649540744,145.70129312058168,-21.201167817753003,2.3968914433740722,1
